ENDERECO_ID¬AFET_UTILIZACAO
MTCBA_0039¬0.625
RJRJO_1140¬0.25
DFBSA_1213¬0.625
BASDR_0010¬1
SPTBS_0057¬0.75
RSPAE_0097¬0.125
AMMNS_0060¬1
CEFLA_0145¬0.875
SPCAS_0005¬0.125
SPSBO_0042¬1
SPCAS_0036¬0.75
SPCAS_0086¬1
SPSBO_0107¬1
MGBHE_0154¬0
SPSBO_0027¬1
MTCBA_0029¬1
DFBSA_0097¬0.875
MGBHE_0069¬0.5
SPSPO_0548¬0
SPSPO12542¬1
RJRJO_2356¬0
PERCE_0043¬0.5
RJRJO_3879¬0.125
DFBSA_0115¬0.625
MASLS_0096¬0.5
PERCE_0210¬1
CEFLA_0097¬0.5
SPSPO_4031¬0.75
RJRJO_3050¬0.25
SCFNS_0058¬0.25
SPSPO_0325¬0.375
DFBSA_0150¬0.875
SPSPO14403¬0.125
DFBSA_0085¬0
SPSPO_0246¬0.875
SPSPO_0421¬1
AMMNS_0092¬0.5
AMMNS_0016¬0.375
GOGNA_0035¬0.375
SPSPO_0888¬1
SPSPO_0308¬0.25
SPDDA_0006¬1
SPLRA_0048¬0.125
PRATT_0001¬0.5
RSCSL_0021¬0.125
DFBSA_0002¬0.5
PERCE_0313¬1
AMMNS_0049¬0.375
RJRJO_2387¬0.875
GOGNA_0777¬0.875
DFBSA_0323¬1
MTCBA_0188¬0.625
PECRU_0009¬1
RJIOY_0004¬1
MGULA_0051¬0.5
RJRJO_2366¬0.875
BASDR_0433¬0.625
ROPVO_0016¬0.25
MSCPE_0034¬0.125
DFBSA_0611¬0.25
DFBSA_0311¬0.625
SPSPO11899¬1
MASLS_0008¬1
PERCE_0423¬1
PERCE_0019¬0.125
CEFLA_0708¬0.375
SPSPO_0919¬1
RSCAN_0003¬1
PRCTA_1444¬0.125
RJRJO_3036¬1
SCJVE_0028¬0.25
DFBSA_1289¬0.125
RNNTL_0033¬1
SPSPO_1640¬0.25
DFBSA_1186¬0
SPSPO_0159¬0.25
DFBSA_0032¬0.125
RJRJO_2355¬1
SPSPO_0125¬0.375
MGULA_0070¬1
CEMCW_0002¬1
CEFLA_0661¬0.5
RJDQX_0028¬1
RJDQX_0312¬1
SCFNS_0065¬0.5
PABLM_0106¬0.875
PERCE_0179¬0.25
PERCE_0020¬1
SPSPO_1111¬0.625
SPSPO_0412¬1
SPSPO_0536¬1
SPSPO12024¬0.75
PABLM_0081¬0.25
DFBSA_0762¬1
ESVTA_0043¬0
SCFNS_0275¬1
SPSPO12037¬1
BASDR_0652¬1
SPSPO12901¬1
SCFNS_0046¬1
RJRJO_2539¬0
DFBSA_1503¬0.375
BASDR_0409¬0.375
RJCBF_0004¬0.875
RJIOY_0047¬1
BASDR_0127¬1
DFBSA_2148¬0.625
SPIAQ_0003¬1
AMMNS_0094¬1
PERCE_0064¬0.75
PERCE_0021¬1
AMMNS_0184¬0.125
DFBSA_0177¬0.125
DFBSA_0231¬0.125
RJRJO_2258¬0.875
RJRJO_2565¬0.375
AMMNS_0058¬1
DFBSA_0260¬0.375
RNNTL_0027¬0.75
AMMNS_0003¬0.625
PABLM_0094¬1
RSPAE_1068¬0.5
SPSJC_0008¬0.375
SCBNU_0060¬0.75
SCBNU_0022¬0.875
RJPTS_0013¬0.5
SPSJC_0065¬1
RJRJO_2562¬0.25
RJRJO_0522¬0
PITSA_0026¬0.125
MGCEM_0169¬1
GOGNA_0121¬0.875
RJNRI_0031¬0.625
MGCEM_0145¬0.5
GOGNA_0049¬0.25
SPSPO_3932¬1
RJSMI_0008¬1
PRFOZ_0015¬1
RJRJO_3019¬0.875
MGCEM_0012¬1
SPGRS_0044¬0.75
TOPMJ_0060¬0
SPSBO_1466¬0.875
PRAUC_0017¬0.5
RSGTI_0018¬1
SCBNU_0198¬0.75
PEOLD_0011¬1
SPSPO_2893¬0.125
SPSPO_0058¬0.75
SPSPO_0424¬1
SPSPO_0770¬1
MGBHE_0181¬0.125
SPSPO_0708¬0.125
DFBSA_0528¬0.5
SPSPO_0084¬0.875
AMMNS_0089¬0.625
BASDR_0449¬0.25
PERCE_0157¬0.5
SPSPO11999¬1
SPSPO_0929¬0.75
SPCAS_0276¬0
SCJVE_0040¬1
RJNRI_0015¬0.375
RJCPS_0002¬1
DFBSA_0096¬0.875
AMMNS_0324¬0.125
SPSPO_0756¬1
GOACG_0077¬0.375
PABLM_0277¬1
DFBSA_0327¬0
SPSZN_0039¬1
MGULA_0038¬1
PRATT_0002¬0.5
SPCAS_0580¬1
RJCPS_0005¬0
RJRJO_3231¬0
SPRPO_0012¬0.875
SPSBO_0050¬1
RSVAO_0028¬1
MGULA_0004¬0.875
SPSJC_0088¬0.25
SPSJC_0018¬1
MSCPE_0017¬0.125
DFBSA_0010¬0
RJRJO_0308¬1
RJRJO_0406¬0.75
RSPAE_0048¬0.375
SPGRS_0081¬1
RNNTL_0153¬1
MGJFA_0073¬0.25
GOACG_0013¬1
SPSPO12021¬0.875
RJRJO_2060¬0
GOGNA_0031¬0.5
ALMCO_0009¬0.25
RJRJO_0155¬1
PERCE_0123¬1
DFBSA_0099¬0.625
PRCTA_0472¬0
SPSPO12222¬1
SPSPO_0757¬0
SPSPO_7369¬0.75
SPSPO_0393¬1
SPSPO_4023¬0.625
MGBHE_0233¬1
CEFLA_0116¬1
SCFNS_0133¬0.125
RJRJO10021¬1
PRCTA_0541¬0.625
PRCTA_0994¬1
CEFLA_0072¬1
RSPAE_0005¬0
SPSPO_0988¬1
RJSGO_0030¬1
MGBHE_0580¬0.875
SPSPO_0323¬0.125
PRCTA_0662¬1
SPSPO_1045¬0.75
BASDR_0097¬0.5
RJRJO_2070¬1
PRCTA_0962¬0.25
MGBHE_0959¬0
RJRJO_2916¬1
MTCBA_0003¬0.5
RJRJO_8456¬1
PERCE_0191¬0.75
RJRJO_0405¬0.125
RJRJO_0368¬1
CEFLA_0197¬0.125
PERCE_0425¬0.75
RNNTL_0017¬1
RJRJO_0373¬1
PITSA_0019¬1
ACRBO_0013¬0
DFBSA_0767¬0.625
CEFLA_0056¬0.25
RJNRI_0029¬0.75
RJNRI_0001¬1
AMMNS_0103¬0.125
SPSBO_1428¬0.25
MGBHE_0123¬0.5
RJRJO_0401¬1
SPGRS_0035¬0.75
RSPAE_0134¬0.25
PRCTA_0790¬0.25
DFBSA_0007¬0
GOGNA_0453¬0.375
SPSPO_2894¬0.25
SPSPO12307¬1
ROPVO_0024¬0.5
BASDR_0057¬0.625
SPSPO11978¬0.875
SPSPO_0056¬1
RJRJO_2053¬0.375
PERCE_0069¬1
SPSPO_1115¬1
RJRJO_0408¬0.625
RJRJO_0159¬0
RJRJO_8432¬1
SPSPO_0517¬1
SPGRS_0134¬0.875
SPSPO12350¬0.875
SCFNS_0034¬1
RSPAE_0159¬1
CEFLA_0065¬1
RJRJO_1673¬0.5
PBJPA_0045¬0.25
MGBHE_0242¬0.125
BASDR_0043¬0.625
ESGRI_0002¬1
SCJVE_0015¬1
DFBSA_0180¬1
DFBSA_0317¬0
ROPVO_0004¬0.25
SPEMB_0003¬1
SPSJC_0038¬0.875
RJTRL_0006¬1
MGULA_0196¬0.625
SPSNE_0011¬1
SPGRS_0032¬1
SPCAS_0037¬1
MGBHE_0670¬0.5
SPCAS_0271¬0
RJDQX_0315¬1
SPSPO13754¬1
SPSPO_0450¬0.625
RJRJO_0186¬0.625
SPSPO14521¬0
RJRJO_0400¬1
PRCTA_0034¬0.375
CEFLA_0057¬0.125
RJRJO_0455¬1
PRCTA_0336¬1
SPSPO_7361¬1
DFBSA_0091¬1
DFBSA_0675¬1
SPSPO14599¬0.5
RJRJO_0299¬1
CEFLA_0164¬1
RNNTL_0056¬0.125
SPSPO_1144¬0.125
PRCTA_0132¬0.25
PRCTA_0003¬1
BASDR_0104¬1
SPCAS_0018¬1
RJCPS_0008¬0.125
SPSZN_0006¬0.5
DFBSA_0840¬0.75
DFBSA_0011¬0
SPSNE_0065¬1
MGCEM_0135¬1
DFBSA_0252¬0.625
RJRJO_2361¬0.125
RJRJO_0335¬0.375
RJRJO_0276¬0.25
RJRJO_2130¬0.875
RJRJO_3900¬1
SPGRS_0092¬0
PRLDA_0012¬1
RJRJO_2790¬1
RJRJO_0407¬1
SPGRS_0018¬0.625
SPSBO_0259¬0.625
SCJVE_0005¬1
RJRJO_2781¬0.5
SPSPO12148¬0.375
SPSPO_1087¬1
RJRJO_0799¬0.625
SPSPO_0071¬1
SPSPO_0707¬0
CEFLA_0042¬1
RJRJO_3947¬0.875
ESVTA_0020¬0.125
SPSPO_3021¬0.5
DFBSA_0122¬1
MGBHE_1097¬0.75
GOGNA_0065¬0.625
DFBSA_0174¬0.125
PRSJP_0007¬1
SPSPO_3936¬0.875
PRCTA_0993¬1
RJRJO_0464¬0.375
SPRPO_0029¬0.125
ESVTA_0011¬0.25
MGNLA_0017¬1
RJRJO_0172¬1
CEFLA_0135¬1
MGBHE_0118¬1
CEFLA_0133¬1
RSPAE_0072¬0.5
MGBHE_0012¬1
PERCE_0083¬0.625
ESGRI_0001¬0.875
SPSPO_1102¬1
MGBHE_0161¬0
SPMAR_0006¬0.5
MGJFA_0130¬1
SPSPO_3363¬1
RJCPS_0001¬0.875
RJRJO_0807¬0
RJRJO_2378¬0.125
SCFNS_0032¬0.875
RJRJO_0570¬1
BAMJO_0003¬1
DFBSA_0019¬0.375
RJSGO_0007¬0.75
RJRJO_2949¬0.875
RJSGO_0021¬1
RRBVA_0069¬0.375
MGSLU_0007¬1
RJRJO_2948¬1
RJRJO_0396¬0.25
RSPAE_1089¬0
RJRJO_1042¬0.5
RJRJO_3026¬0.25
RJNRI_0039¬1
ESVTA_0013¬0.25
RJRJO_2664¬1
RNNTL_0018¬0.625
SPSPO14721¬1
RJMRC_0002¬0.375
SCIAI_0005¬1
SPSCL_0039¬0
SPSCL_0013¬0.25
SPSST_0012¬0.125
SPPAA_0001¬1
PERCE_0643¬0
DFBSA_0073¬0.375
SCBGC_0015¬1
PABLM_0272¬0.75
RJRJO_3041¬0
SCBGC_0022¬1
AMMNS_0294¬0.75
PITSA_0059¬0.5
PRAPU_0001¬0.875
PRAPU_0024¬1
APMPA_0013¬1
SPFAC_0010¬0.125
MTCBA_0002¬0.5
PRCTA_0322¬1
SCPAC_0003¬1
MGPSA_0008¬1
GOGNA_0381¬0.375
AMMNS_0149¬1
SPSPO_1067¬1
GOGNA_0387¬1
GOTDA_0003¬0.75
PRUVA_0003¬1
RJQUEA0007¬0.625
PRAPS_0004¬1
MGDVL_0010¬0.875
PRIRI_0026¬0.25
PERCE_0142¬0
PRPBC_0029¬1
SCLGS_0028¬1
MGBHE_0625¬0.25
SCJGS_0018¬0.25
CECVL_0005¬0.75
PAAIU_0028¬1
RJNLP_0036¬1
SPSPB_0007¬1
RJNLP_0001¬1
RJMRC_0001¬0.25
SCSAR_0001¬1
RSPAE_1117¬1
SPSPO12758¬0.875
SPSPB_0014¬0.125
PRSJP_0013¬1
SCFQA_0001¬1
SCCUA_0010¬0.875
RJCBF_0176¬1
SPCAS_1069¬0.375
PRCAK_0001¬1
ESVTA_0016¬0.375
MGSBA_0029¬1
PRPVA_0001¬1
MGBHE_1238¬1
SCTRO_0007¬1
SCCDA_0046¬1
SCFGO_0002¬1
MGIIE_0003¬1
PRCBX_0179¬0.75
GOGNA_0067¬1
SCJVE_0009¬1
TOPMJ_0087¬1
MAITZ_0001¬0.5
SPICS_0002¬0.25
BAFSA_0004¬1
PAAIU_0178¬0.625
PRRLA_0004¬1
MGPSO_0004¬0.125
RJGUPM0024¬0.75
AMHUT_0002¬0
ROPVO_0112¬0.375
SCTRO_0050¬0.375
PRCPM_0010¬0.625
SPSJC_0171¬1
SPSJC_0234¬0.25
MGMCL_0014¬0.875
SPSPO14802¬1
SCBQE_0004¬1
RJNRI_0024¬1
SPSPO12702¬0.125
SCPEL_0002¬1
SCGPR_0001¬1
SPBERT0008¬0
ROPVO_0099¬0.375
PRCBQ_0001¬1
MGMCL_0008¬1
MTVAZ_0041¬0.5
PRLND_0004¬1
DFBSA_2879¬1
RJRJO10127¬1
SPSPO_0096¬1
MTVAZ_0065¬1
SPSTZ_0006¬1
SCCDA_0048¬1
BACIS_0010¬1
BAFSA_0021¬1
SPBRU_0004¬1
PRUMR_0011¬0.75
SCBCU_0086¬0.125
PRUMR_0003¬1
SCYCA_0002¬1
SCMFA_0004¬1
PRPVA_0003¬1
SPCGT_0543¬0.375
PRLDA_0421¬0.875
GOGNA_0527¬0.875
SPITU_0009¬0
PRCFW_0001¬1
SCTRO_0003¬1
PRPNG_0010¬1
MASLS_0041¬1
BAMIOO0001¬1
DFBSA_0264¬0.5
PRMGA_0021¬1
PRSNP_0001¬1
SPCOA_0014¬0.375
SPICS_0001¬1
PAPUP_0030¬0.75
PRPOT_0006¬1
BAFSA_0067¬1
SCJVE_0101¬0.875
MGMCL_0138¬1
MASLS_0048¬1
MASLS_0073¬1
SPSPO14768¬0.75
MGJUA_0005¬1
GOVPIO0001¬1
PAPUP_0063¬0.125
GOGIN_0015¬1
PRJIV_0001¬1
PRCKG_0034¬1
MGUBA_0001¬0.625
SPSCN_0004¬0.25
RJMPE_0003¬0.25
SPSPO15581¬0.625
DFBSA_1207¬0.125
SPSTS_0007¬0.875
ROPVO_0108¬0.125
RJRJO_2902¬1
MASLS_0067¬0.875
SPIGA_0001¬0.25
SPIAQ_0014¬0.625
PABLM_0492¬0.875
MGNVS_0020¬0.125
APMPA_0034¬0.75
MGMCL_0146¬0.5
GOGNA_0560¬0
BAVCA_0013¬0.125
GOCDOL0116¬0.5
PAPUP_0009¬0.125
PABLM_0493¬1
BAALH_0028¬1
BAFSA_0153¬0.875
MABBL_0006¬0
MASLS_0094¬0
BAFSA_0071¬1
BAFSA_0146¬0.75
MSCPE_0186¬0.125
BAILH_0032¬1
PAAIU_0067¬0.75
MSCPE_0046¬0
MGLAV_0002¬1
BAITB_0058¬1
GOGOA_0361¬0
GOACG_0273¬0.375
MSCPE_0204¬0.375
SPOLA_0008¬1
MGDVL_0017¬0.5
DFBSA_1531¬0
MGLPD_0002¬1
GOIEI_0009¬0.25
MASLS_0036¬0.875
MTROI_0051¬0.25
MGIIG_0027¬0.125
TOPMJ_0100¬0.5
MSCPE_0191¬0.125
PAPUP_0012¬0.875
SPCAS_1038¬0.75
SCCUA_0013¬0.5
DFBSA_1611¬1
GOVPIO0032¬1
PABLM_0264¬1
SCCDR_0001¬1
SCTRO_0004¬0.25
DFBSA_2180¬1
APMPA_0040¬0.875
TOPMJ_0110¬0
SCFNS_0201¬0
AMMNS_0337¬0.375
SCCNI_0020¬1
RNEXZ_0006¬0.625
PRRBC_0230¬0.5
PRCLO_0014¬1
PRIPRU0001¬1
PRGRU_0011¬1
SCTIO_0055¬0.625
SPHORT0011¬0.375
SCGMM_0003¬1
SCIUP_0001¬1
SPSPO13283¬0.875
MGPMS_0004¬1
PRRON_0003¬1
SPSRR_0004¬1
CEIOP_0004¬1
SCCUA_0054¬1
SCFNS_0114¬0.25
MSCPE_0192¬0.125
SCPZO_0001¬1
DFBSA_0524¬1
TOPMJ_0101¬0.125
PRCTA_0969¬0
PRGRP_0012¬1
RJRJO_9812¬0
PRTKN_0001¬0.625
SCUUG_0001¬1
MTCBA_0178¬0.125
RJCBF_0048¬0.875
SCJVE_0143¬1
PRCTA_0043¬1
PASIP_0002¬1
DFBSA_1599¬0.125
PRSJP_0003¬0.125
AMMNS_0154¬1
DFBSA_1548¬1
PABLM_0178¬1
RJCPS_0261¬0.125
SEINT_0063¬0
PABLM_0006¬0.375
GOGNA_1194¬1
PRTOO_0008¬1
PRASD_0001¬1
PAAIU_0170¬0.375
RSPAE_0601¬1
ALMCO_0017¬1
SCFNS_0290¬0.125
PITSA_0121¬0.5
RRBVA_0079¬0.75
RJDQX_0119¬0
RJSGO_0133¬1
RJDQX_0210¬0
SPSPO14797¬0
PRCNE_0322¬0.875
RJDQX_0091¬0.5
RNNTL_0062¬0.75
RJSGO_0028¬0.5
PBJPA_0028¬1
RNNTL_0121¬0.75
PRLDA_0186¬0.75
CEFLA_0136¬1
RJCPS_0015¬0.25
RJBERO0110¬0.75
PRLDA_0029¬0.75
RSCSL_0008¬1
RNNTL_0252¬1
ALMCO_0020¬0.625
RJSGO_0939¬1
RSOSR_0001¬1
PITSA_0027¬0
RJDQX_0001¬1
RJDQX_8562¬1
RSCSL_0015¬0.875
CEFLA_0753¬0.875
RSPAE_0093¬0
PRLDA_0015¬1
RJNIU_0378¬0.875
SPDDA_0002¬1
RSPAE_0553¬0.125
SPCAS_1014¬0.125
PBJPA_0180¬1
CEFLA_0732¬1
SPSPO13918¬0.125
ALMCO_0031¬1
ESSEA_0018¬0
RNNTL_0004¬0.5
RSCSL_0011¬1
ALMCO_0142¬0.75
RJNIU_0022¬1
RNNTL_0010¬0.125
RJDQX_8742¬1
CEFLA_0292¬0.875
RNNTL_0225¬0.75
SPPMO_0001¬0
RSETA_0001¬0.875
RSDOF_0001¬0
MGSJT_0001¬0.25
CECUC_0013¬0.375
MGPNV_0001¬0.125
PRLDA_0043¬1
SPPPE_0008¬0.5
MTPXP_0001¬0.125
PAMBA_0014¬0.25
RNJIS_0001¬0.125
GOLZA_0002¬0.25
CENOE_0002¬1
GOMIH_0001¬0.625
RJRJO_8491¬0
SPMOM_0988¬0.5
PBCDX_0001¬0.125
SPSOC_0034¬0.75
PEEXU_0001¬0.5
SPSNE_0081¬1
SPBRE_0023¬1
SPSPO_1132¬0.625
MSCPE_0147¬0.125
BAPDY_0001¬0.875
RJSFIA0005¬0.125
AMMNS_0040¬1
MGNER_0001¬1
SPSSG_0001¬0
RJRJO_0184¬1
PRJOI_0001¬0.375
CEFLA_0011¬1
SPMIU_0001¬1
SCCXB_0001¬1
GOSAWT0001¬1
MGBMO_0004¬0.75
PEISS_0001¬1
PBCRH_0001¬1
RJAMA_0005¬0.375
SPAHV_0002¬0
SPIGP_0001¬1
SPIIA_0003¬0.125
SPABB_0003¬0
SPCPJ_0007¬0
RJSJB_0001¬0.375
MGCWC_0001¬1
SPCPR_0001¬0
SPSPO12106¬0.375
MGJQT_0001¬0.125
PEAGB_0001¬1
MGBET_0004¬1
MGJBU_0002¬0.875
CERUS_0005¬1
SPABB_0001¬0
RSSCR_0011¬0.25
SPBRE_0873¬0.25
GOHDD_0001¬1
RJNOF_0005¬0.125
SPTPB_0001¬0.75
SPITG_0004¬0
RSBRO_0001¬0.25
SPRPO_0013¬0.5
SPLUDS0001¬0
BAIAP_0005¬1
MACOR_0001¬0.25
PARDO_0002¬1
SPPSB_0001¬0
SPCIV_0011¬1
CEJNE_0013¬1
PELAGD0006¬0.625
SPARO_0003¬0
PRPBR_0001¬1
PECRU_0016¬1
SPCIV_0073¬0.625
RSNOPD0001¬0.125
MGPSA_0023¬0
RJSFIA0002¬0.875
PBCMW_0001¬0.125
PBTXE_0001¬1
RJPBS_0001¬0.25
SPCUH_0001¬0.875
RSCSL_0057¬0.125
ESCSE_0002¬0
PECRU_0011¬1
RSBRO_0003¬0
RSBPR_0002¬0
SPROA_0001¬0.375
ALSLQ_0001¬0.25
SPJAL_0003¬0
SPSPO_2784¬0
SPRTG_0001¬0
